u,v,key,osmid,bridge,highway,lanes,name,oneway,reversed,length,width,ref,service,access,tunnel,junction,maxspeed,landuse,geometry
5052569642,5052569643,0,517828959,yes,cycleway,,,False,False,7.072007324952746,,,,,,,,,"LINESTRING (104.031714 30.7171845, 104.031714 30.7172481)"
5052569642,5052569641,0,517828959,yes,cycleway,,,False,True,5.879036705081821,,,,,,,,,"LINESTRING (104.031714 30.7171845, 104.0316909 30.7171355)"
5052569643,5052569644,0,517828959,yes,cycleway,,,False,False,6.046564100803821,,,,,,,,,"LINESTRING (104.031714 30.7172481, 104.0316709 30.7172879)"
5052569643,5052569642,0,517828959,yes,cycleway,,,False,True,7.072007324952746,,,,,,,,,"LINESTRING (104.031714 30.7172481, 104.031714 30.7171845)"
5052569644,5052569645,0,517828959,yes,cycleway,,,False,False,7.218810396267011,,,,,,,,,"LINESTRING (104.0316709 30.7172879, 104.0315954 30.7172892)"
5052569644,5052569643,0,517828959,yes,cycleway,,,False,True,6.046564100803821,,,,,,,,,"LINESTRING (104.0316709 30.7172879, 104.031714 30.7172481)"
5052569645,5052569646,0,517828959,yes,cycleway,,,False,False,8.404348964875492,,,,,,,,,"LINESTRING (104.0315954 30.7172892, 104.031526 30.7172428)"
5052569645,5052569644,0,517828959,yes,cycleway,,,False,True,7.218810396267011,,,,,,,,,"LINESTRING (104.0315954 30.7172892, 104.0316709 30.7172879)"
5052569646,5052569647,0,517828959,yes,cycleway,,,False,False,6.669041143962505,,,,,,,,,"LINESTRING (104.031526 30.7172428, 104.0315338 30.7171832)"
5052569646,5052569645,0,517828959,yes,cycleway,,,False,True,8.404348964875492,,,,,,,,,"LINESTRING (104.031526 30.7172428, 104.0315954 30.7172892)"
5052569647,5052569646,0,517828959,yes,cycleway,,,False,True,6.669041143962505,,,,,,,,,"LINESTRING (104.0315338 30.7171832, 104.031526 30.7172428)"
5052569647,9921713854,0,1082603130,,cycleway,,,False,True,5.26433206175234,,,,,,,,,"LINESTRING (104.0315338 30.7171832, 104.0315627 30.7171429)"
5052569648,5052569656,0,517828959,yes,cycleway,,,False,False,94.23511286450066,,,,,,,,,"LINESTRING (104.0309279 30.7179194, 104.0314665 30.7172096)"
5052569648,5052569638,0,517828959,yes,cycleway,,,False,True,9.684173034923539,,,,,,,,,"LINESTRING (104.0309279 30.7179194, 104.0308636 30.7179867)"
5052569648,5052569649,0,517828960,yes,steps,,,False,False,3.0128512200344355,,,,,,,,,"LINESTRING (104.0309279 30.7179194, 104.0309561 30.7179315)"
5052569649,5052569650,0,517828960,yes,steps,,,False,False,9.931141625497814,,,,,,,,,"LINESTRING (104.0309561 30.7179315, 104.0309006 30.718007)"
5052569649,5052569648,0,517828960,yes,steps,,,False,True,3.0128512200344355,,,,,,,,,"LINESTRING (104.0309561 30.7179315, 104.0309279 30.7179194)"
5052569650,5052569649,0,517828960,yes,steps,,,False,True,9.931141625497814,,,,,,,,,"LINESTRING (104.0309006 30.718007, 104.0309561 30.7179315)"
5052569650,9921713849,0,1082603118,,footway,,,False,True,2.6869702856642013,,,,,,,,,"LINESTRING (104.0309006 30.718007, 104.0308731 30.718012)"
5052569651,5052569652,0,517828961,yes,steps,,,False,False,2.9949861309844343,,,,,,,,,"LINESTRING (104.0316369 30.7183504, 104.0316108 30.7183355)"
5052569651,5052569673,0,517828963,yes,cycleway,,,False,False,82.30593651146336,,,,,,,,,"LINESTRING (104.0316369 30.7183504, 104.032104 30.7177286)"
5052569651,5052569665,0,517828963,yes,cycleway,,,False,True,12.744815325839811,,,,,,,,,"LINESTRING (104.0316369 30.7183504, 104.0315646 30.7184467)"
5052569652,5052569653,0,517828961,yes,steps,,,False,False,10.961382345769668,,,,,,,,,"LINESTRING (104.0316108 30.7183355, 104.031543 30.718415)"
5052569652,5052569651,0,517828961,yes,steps,,,False,True,2.9949861309844343,,,,,,,,,"LINESTRING (104.0316108 30.7183355, 104.0316369 30.7183504)"
5052569653,5052569652,0,517828961,yes,steps,,,False,True,10.961382345769668,,,,,,,,,"LINESTRING (104.031543 30.718415, 104.0316108 30.7183355)"
5052569653,9921713858,0,1416800175,,footway,,,False,True,14.507662051040805,,,,,,,,,"LINESTRING (104.031543 30.718415, 104.0314958 30.718539)"
5052569654,5052569655,0,517828962,yes,steps,,,False,False,9.472052834026144,,,,,,,,,"LINESTRING (104.0314794 30.7171169, 104.0314259 30.7171886)"
5052569654,9921713853,0,1082603122,,footway,,,False,False,2.4897578824248483,,,,,,,,,"LINESTRING (104.0314794 30.7171169, 104.0314939 30.7170983)"
5052569655,5052569656,0,517828962,yes,steps,,,False,False,4.529441007987581,,,,,,,,,"LINESTRING (104.0314259 30.7171886, 104.0314665 30.7172096)"
5052569655,5052569654,0,517828962,yes,steps,,,False,True,9.472052834026144,,,,,,,,,"LINESTRING (104.0314259 30.7171886, 104.0314794 30.7171169)"
5052569656,5052569639,0,517828959,yes,cycleway,,,False,False,8.248672772855974,,,,,,,,,"LINESTRING (104.0314665 30.7172096, 104.0315137 30.7171475)"
5052569656,5052569648,0,517828959,yes,cycleway,,,False,True,94.23511286450066,,,,,,,,,"LINESTRING (104.0314665 30.7172096, 104.0309279 30.7179194)"
5052569656,5052569655,0,517828962,yes,steps,,,False,True,4.529441007987581,,,,,,,,,"LINESTRING (104.0314665 30.7172096, 104.0314259 30.7171886)"
5052569657,5052569658,0,517828963,yes,cycleway,,,False,False,6.014833325613105,,,,,,,,,"LINESTRING (104.0316816 30.7184533, 104.0317325 30.7184851)"
5052569657,9921713855,0,517828963,yes,cycleway,,,False,True,4.770155631061005,,,,,,,,,"LINESTRING (104.0316816 30.7184533, 104.0316353 30.7184373)"
5052569658,5052569659,0,517828963,yes,cycleway,,,False,False,7.6378782022787775,,,,,,,,,"LINESTRING (104.0317325 30.7184851, 104.0317664 30.7185473)"
5052569658,5052569657,0,517828963,yes,cycleway,,,False,True,6.014833325613105,,,,,,,,,"LINESTRING (104.0317325 30.7184851, 104.0316816 30.7184533)"
5052569659,5052569660,0,517828963,yes,cycleway,,,False,False,7.480687494371092,,,,,,,,,"LINESTRING (104.0317664 30.7185473, 104.0317202 30.7186016)"
5052569659,5052569658,0,517828963,yes,cycleway,,,False,True,7.6378782022787775,,,,,,,,,"LINESTRING (104.0317664 30.7185473, 104.0317325 30.7184851)"
5052569660,5052569661,0,517828963,yes,cycleway,,,False,False,7.333952157159426,,,,,,,,,"LINESTRING (104.0317202 30.7186016, 104.0316493 30.7186268)"
5052569660,5052569659,0,517828963,yes,cycleway,,,False,True,7.480687494371092,,,,,,,,,"LINESTRING (104.0317202 30.7186016, 104.0317664 30.7185473)"
5052569661,5052569662,0,517828963,yes,cycleway,,,False,False,6.6188767120931,,,,,,,,,"LINESTRING (104.0316493 30.7186268, 104.0315846 30.7186056)"
5052569661,5052569660,0,517828963,yes,cycleway,,,False,True,7.333952157159426,,,,,,,,,"LINESTRING (104.0316493 30.7186268, 104.0317202 30.7186016)"
5052569662,5052569663,0,517828963,yes,cycleway,,,False,False,5.762359250957549,,,,,,,,,"LINESTRING (104.0315846 30.7186056, 104.0315522 30.7185619)"
5052569662,5052569661,0,517828963,yes,cycleway,,,False,True,6.6188767120931,,,,,,,,,"LINESTRING (104.0315846 30.7186056, 104.0316493 30.7186268)"
5052569663,5052569664,0,517828963,yes,cycleway,,,False,False,6.938601167325626,,,,,,,,,"LINESTRING (104.0315522 30.7185619, 104.0315307 30.7185023)"
5052569663,5052569662,0,517828963,yes,cycleway,,,False,True,5.762359250957549,,,,,,,,,"LINESTRING (104.0315522 30.7185619, 104.0315846 30.7186056)"
5052569664,5052569665,0,517828963,yes,cycleway,,,False,False,6.980269355802757,,,,,,,,,"LINESTRING (104.0315307 30.7185023, 104.0315646 30.7184467)"
5052569664,5052569663,0,517828963,yes,cycleway,,,False,True,6.938601167325626,,,,,,,,,"LINESTRING (104.0315307 30.7185023, 104.0315522 30.7185619)"
5052569665,5052569651,0,517828963,yes,cycleway,,,False,False,12.744815325839811,,,,,,,,,"LINESTRING (104.0315646 30.7184467, 104.0316369 30.7183504)"
5052569665,5052569664,0,517828963,yes,cycleway,,,False,True,6.980269355802757,,,,,,,,,"LINESTRING (104.0315646 30.7184467, 104.0315307 30.7185023)"
5052569666,5052569667,0,517828963,yes,cycleway,,,False,False,7.075167789041342,,,,,,,,,"LINESTRING (104.0321376 30.7176838, 104.0321423 30.7176203)"
5052569666,5052569673,0,517828963,yes,cycleway,,,False,True,5.927256638810805,,,,,,,,,"LINESTRING (104.0321376 30.7176838, 104.032104 30.7177286)"
5052569667,5052569668,0,517828963,yes,cycleway,,,False,False,5.641013980609712,,,,,,,,,"LINESTRING (104.0321423 30.7176203, 104.0321099 30.7175779)"
5052569667,5052569666,0,517828963,yes,cycleway,,,False,True,7.075167789041342,,,,,,,,,"LINESTRING (104.0321423 30.7176203, 104.0321376 30.7176838)"
5052569668,5052569669,0,517828963,yes,cycleway,,,False,False,8.694672791489571,,,,,,,,,"LINESTRING (104.0321099 30.7175779, 104.032019 30.7175752)"
5052569668,5052569667,0,517828963,yes,cycleway,,,False,True,5.641013980609712,,,,,,,,,"LINESTRING (104.0321099 30.7175779, 104.0321423 30.7176203)"
5052569669,5052569670,0,517828963,yes,cycleway,,,False,False,5.742438580437611,,,,,,,,,"LINESTRING (104.032019 30.7175752, 104.0319743 30.7176097)"
5052569669,5052569668,0,517828963,yes,cycleway,,,False,True,8.694672791489571,,,,,,,,,"LINESTRING (104.032019 30.7175752, 104.0321099 30.7175779)"
5052569670,9921713867,0,517828963,yes,cycleway,,,False,False,5.3727459490962834,,,,,,,,,"LINESTRING (104.0319743 30.7176097, 104.0319571 30.7176557)"
5052569670,5052569669,0,517828963,yes,cycleway,,,False,True,5.742438580437611,,,,,,,,,"LINESTRING (104.0319743 30.7176097, 104.032019 30.7175752)"
5052569671,5052569672,0,517828964,yes,steps,,,False,False,8.132717306299245,,,,,,,,,"LINESTRING (104.0321911 30.7176957, 104.0321361 30.7177515)"
5052569671,9921713874,0,1082603125,,footway,,,False,True,2.889267892392037,,,,,,,,,"LINESTRING (104.0321911 30.7176957, 104.0322079 30.7176741)"
5052569672,5052569673,0,517828964,yes,steps,,,False,False,3.9874862162601206,,,,,,,,,"LINESTRING (104.0321361 30.7177515, 104.032104 30.7177286)"
5052569672,5052569671,0,517828964,yes,steps,,,False,True,8.132717306299245,,,,,,,,,"LINESTRING (104.0321361 30.7177515, 104.0321911 30.7176957)"
5052569673,5052569666,0,517828963,yes,cycleway,,,False,False,5.927256638810805,,,,,,,,,"LINESTRING (104.032104 30.7177286, 104.0321376 30.7176838)"
5052569673,5052569651,0,517828963,yes,cycleway,,,False,True,82.30593651146336,,,,,,,,,"LINESTRING (104.032104 30.7177286, 104.0316369 30.7183504)"
5052569673,5052569672,0,517828964,yes,steps,,,False,True,3.9874862162601206,,,,,,,,,"LINESTRING (104.032104 30.7177286, 104.0321361 30.7177515)"
5052579350,1498669625,0,136604753,viaduct,trunk,2,凤凰立交,True,False,197.3023104032721,,,,,,,,,"LINESTRING (104.0726147 30.7288882, 104.0725667 30.7271143)"
5052579351,8632032108,0,517830656,,trunk,,北星大道,True,False,74.10558138064953,,,,,,,,,"LINESTRING (104.0727495 30.7288681, 104.0727745 30.7295342)"
5052579354,5273797544,0,517830656,,trunk,,北星大道,True,False,429.1821670083245,,,,,,,,,"LINESTRING (104.0728874 30.7346192, 104.0729801 30.7384781)"
5055908233,5055908236,0,824612659,,tertiary,,建设南支路,False,False,39.18713181771575,,,,,,,,,"LINESTRING (104.1183399 30.6687418, 104.1185825 30.6684578)"
5055908233,2651675847,0,824612659,,tertiary,,建设南支路,False,True,41.45537656816679,,,,,,,,,"LINESTRING (104.1183399 30.6687418, 104.1181838 30.6690896)"
5055908234,5797503258,0,938329551,,cycleway,,,False,False,45.1959888160232,,,,,,,,,"LINESTRING (104.1198743 30.6667383, 104.1203003 30.6665624)"
5055908234,5797503290,0,938329551,,cycleway,,,False,True,35.89781304330805,,,,,,,,,"LINESTRING (104.1198743 30.6667383, 104.1195672 30.6669239)"
5055908235,5797503290,0,938329551,,cycleway,,,False,False,20.852496040812238,,,,,,,,,"LINESTRING (104.1193888 30.6670317, 104.1195672 30.6669239)"
5055908235,2653529493,0,938329551,,cycleway,,,False,True,22.529065962265612,,,,,,,,,"LINESTRING (104.1193888 30.6670317, 104.1192302 30.6671815)"
5055908236,5055908237,0,824612659,,tertiary,,建设南支路,False,False,58.02691560123698,,,,,,,,,"LINESTRING (104.1185825 30.6684578, 104.1190215 30.6680976)"
5055908236,5055908233,0,824612659,,tertiary,,建设南支路,False,True,39.18713181771575,,,,,,,,,"LINESTRING (104.1185825 30.6684578, 104.1183399 30.6687418)"
5055908237,8692997859,0,824612659,,tertiary,,建设南支路,False,False,47.41439835811699,,,,,,,,,"LINESTRING (104.1190215 30.6680976, 104.1193809 30.6678039)"
5055908237,5055908236,0,824612659,,tertiary,,建设南支路,False,True,58.02691560123698,,,,,,,,,"LINESTRING (104.1190215 30.6680976, 104.1185825 30.6684578)"
5055908239,12497554943,0,612452017,,tertiary,,杉板桥南四路,False,False,94.28949183126134,,,,,,,,,"LINESTRING (104.1200787 30.6672587, 104.1208461 30.6667264)"
5055908239,8692997841,0,612452017,,tertiary,,杉板桥南四路,False,True,17.31098880973407,,,,,,,,,"LINESTRING (104.1200787 30.6672587, 104.1199436 30.6673623)"
5055908303,5055908304,0,518272484,,tertiary,,东丽街,False,False,274.94428819617985,,,,,,,,,"LINESTRING (104.1087246 30.7127139, 104.111561 30.7123049)"
5055908303,6055853017,0,518272484,,tertiary,,东丽街,False,True,99.21599883255097,,,,,,,,,"LINESTRING (104.1087246 30.7127139, 104.1076925 30.7128076)"
5055908304,8543292144,0,281243371,,tertiary,,东荆路,True,False,28.41610762586043,,,,,,,,,"LINESTRING (104.111561 30.7123049, 104.1115152 30.7120524)"
5055908304,8543292151,0,518272484,,tertiary,,东丽街,False,False,8.909707948447803,,,,,,,,,"LINESTRING (104.111561 30.7123049, 104.1116533 30.7122938)"
5055908304,5055908303,0,518272484,,tertiary,,东丽街,False,True,274.94428819617985,,,,,,,,,"LINESTRING (104.111561 30.7123049, 104.1087246 30.7127139)"
5055908305,5055911223,0,825171196,,tertiary,,东泰路,False,False,12.257857080003177,,,,,,,,,"LINESTRING (104.1148407 30.7142939, 104.1148343 30.7141838)"
5055908305,7705001162,0,825171196,,tertiary,,东泰路,False,True,171.35656141416,,,,,,,,,"LINESTRING (104.1148407 30.7142939, 104.1151209 30.715816)"
5055908305,4359390803,0,920032544,,secondary,,荆竹东路,True,False,135.02999136626696,,,,,,,,,"LINESTRING (104.1148407 30.7142939, 104.1134439 30.7144744)"
5055908306,8543292147,0,518272486,,tertiary,,,False,True,304.04658787311615,,,,,,,,,"LINESTRING (104.1137049 30.7077247, 104.1105248 30.7077539)"
5055908306,5055908307,0,825171196,,tertiary,,东泰路,False,False,151.87276588962732,,,,,,,,,"LINESTRING (104.1137049 30.7077247, 104.1135044 30.7063698)"
5055908306,4750955766,0,825171196,,tertiary,,东泰路,False,True,319.0226509913437,,,,,,,,,"LINESTRING (104.1137049 30.7077247, 104.1142314 30.7105578)"
5055908307,9175938870,0,659714967,,tertiary,,青龙路,False,False,293.5697685057537,,,,,,,,,"LINESTRING (104.1135044 30.7063698, 104.1104338 30.7063545)"
5055908307,7701735726,0,659714967,,tertiary,,青龙路,False,True,27.86958570052428,,,,,,,,,"LINESTRING (104.1135044 30.7063698, 104.1137959 30.7063716)"
5055908307,5055908306,0,825171196,,tertiary,,东泰路,False,True,151.87276588962732,,,,,,,,,"LINESTRING (104.1135044 30.7063698, 104.1137049 30.7077247)"
5055908308,4750955770,0,281243371,,tertiary,,东荆路,True,False,28.053664341529565,,,,,,,,,"LINESTRING (104.1103994 30.7077547, 104.1103734 30.7075034)"
5055908308,8543292147,0,518272486,,tertiary,,,False,False,11.989029152150511,,,,,,,,,"LINESTRING (104.1103994 30.7077547, 104.1105248 30.7077539)"
5055908308,11961119359,0,518272486,,tertiary,,,False,True,49.2933990505776,,,,,,,,,"LINESTRING (104.1103994 30.7077547, 104.1098838 30.7077558)"
5055908310,7701735719,0,313934824,,residential,,东裕路,False,False,42.827858171363246,,,,,,,,,"LINESTRING (104.1144694 30.7067598, 104.1145056 30.7063759)"
5055908310,5055908311,0,313934824,,residential,,东裕路,False,True,45.19653699938129,,,,,,,,,"LINESTRING (104.1144694 30.7067598, 104.1145019 30.7071653)"
5055908311,5055908310,0,313934824,,residential,,东裕路,False,False,45.19653699938129,,,,,,,,,"LINESTRING (104.1145019 30.7071653, 104.1144694 30.7067598)"
5055908311,6011355234,0,313934824,,residential,,东裕路,False,True,24.948889269743503,,,,,,,,,"LINESTRING (104.1145019 30.7071653, 104.1145617 30.7073837)"
5055908312,6011355234,0,313934824,,residential,,东裕路,False,False,23.716706095983547,,,,,,,,,"LINESTRING (104.1146808 30.7075708, 104.1145617 30.7073837)"
5055908312,5055908313,0,313934824,,residential,,东裕路,False,True,131.84850031444958,,,,,,,,,"LINESTRING (104.1146808 30.7075708, 104.1155264 30.7085075)"
5055908313,5055908312,0,313934824,,residential,,东裕路,False,False,131.84850031444958,,,,,,,,,"LINESTRING (104.1155264 30.7085075, 104.1146808 30.7075708)"
5055908313,7817136439,0,313934824,,residential,,东裕路,False,True,51.98809139488824,,,,,,,,,"LINESTRING (104.1155264 30.7085075, 104.1158785 30.7088638)"
5055908314,7817136439,0,313934824,,residential,,东裕路,False,False,85.32238951841966,,,,,,,,,"LINESTRING (104.1164574 30.7094478, 104.1158785 30.7088638)"
5055908314,5055908315,0,313934824,,residential,,东裕路,False,True,22.956925070675393,,,,,,,,,"LINESTRING (104.1164574 30.7094478, 104.1165712 30.7096296)"
5055908315,5055908314,0,313934824,,residential,,东裕路,False,False,22.956925070675393,,,,,,,,,"LINESTRING (104.1165712 30.7096296, 104.1164574 30.7094478)"
5055908315,5055908316,0,313934824,,residential,,东裕路,False,True,34.53097033506606,,,,,,,,,"LINESTRING (104.1165712 30.7096296, 104.1166444 30.7099337)"
5055908316,5055908315,0,313934824,,residential,,东裕路,False,False,34.53097033506606,,,,,,,,,"LINESTRING (104.1166444 30.7099337, 104.1165712 30.7096296)"
5055908316,4750955762,0,313934824,,residential,,东裕路,False,True,58.39382098429847,,,,,,,,,"LINESTRING (104.1166444 30.7099337, 104.116742 30.7104521)"
5055908317,4750955762,0,313934824,,residential,,东裕路,False,False,161.11863371436363,,,,,,,,,"LINESTRING (104.1169931 30.7118849, 104.116742 30.7104521)"
5055908317,5055911224,0,313934824,,residential,,东裕路,False,True,221.24699125445423,,,,,,,,,"LINESTRING (104.1169931 30.7118849, 104.117338 30.7138524)"
5055908317,6050207834,0,642757980,,residential,,,False,False,275.8769174756525,,,,,,,,,"LINESTRING (104.1169931 30.7118849, 104.119876 30.7117746)"
5055908318,5055911224,0,313934824,,residential,,东裕路,False,False,13.399844802824934,,,,,,,,,"LINESTRING (104.1173641 30.7139708, 104.117338 30.7138524)"
5055908318,5055908305,0,920032544,,secondary,,荆竹东路,True,False,243.89101983510668,,,,,,,,,"LINESTRING (104.1173641 30.7139708, 104.1148407 30.7142939)"
5055908319,5055911221,0,570406906,,secondary,,荆竹中路,True,False,220.4060903955348,,,,,,,,,"LINESTRING (104.1018342 30.7158753, 104.1041139 30.715579)"
5055908320,3034409146,0,299446993,,residential,,东紫路,False,False,9.919610308357901,,,,,,,,,"LINESTRING (104.1070931 30.7151977, 104.1071002 30.7152867)"
5055908320,4524499991,0,299446993,,residential,,东紫路,False,True,103.96140495442265,,,,,,,,,"LINESTRING (104.1070931 30.7151977, 104.1069589 30.7142699)"
5055908320,5055911222,0,570406906,,secondary,,荆竹中路,True,False,456.0179725376582,,,,,,,,,"LINESTRING (104.1070931 30.7151977, 104.1118087 30.7145788)"
5055911221,3034409144,0,299446992,,residential,,,False,True,9.990080735827735,,,,,,,,,"LINESTRING (104.1041139 30.715579, 104.104129 30.7156679)"
