osmid,y,x,street_count,highway,railway,ref,geometry
9891825774,30.6942969,104.0337222,2,,,,POINT (104.0337222 30.6942969)
9891825775,30.6951844,104.0331387,2,,,,POINT (104.0331387 30.6951844)
9899299574,30.667266,104.1309535,2,,,,POINT (104.1309535 30.667266)
9921684972,30.7173991,104.0397718,4,,,,POINT (104.0397718 30.7173991)
9921684973,30.7197311,104.0299109,2,,,,POINT (104.0299109 30.7197311)
9921684978,30.7206945,104.0295985,2,crossing,,,POINT (104.0295985 30.7206945)
9921710388,30.7189312,104.1187608,3,,,,POINT (104.1187608 30.7189312)
9921710389,30.7187118,104.1211777,3,,,,POINT (104.1211777 30.7187118)
9921710390,30.72016,104.1126141,3,,,,POINT (104.1126141 30.72016)
9921710391,30.7204627,104.1115325,3,,,,POINT (104.1115325 30.7204627)
9921710392,30.7196192,104.1125258,2,,,,POINT (104.1125258 30.7196192)
9921710393,30.7195662,104.1129576,1,,,,POINT (104.1129576 30.7195662)
9921710394,30.7196001,104.1126818,4,crossing,,,POINT (104.1126818 30.7196001)
9921710395,30.7195818,104.1128304,4,crossing,,,POINT (104.1128304 30.7195818)
9921710396,30.7198152,104.1110881,2,,,,POINT (104.1110881 30.7198152)
9921710397,30.7197945,104.1113456,2,,,,POINT (104.1113456 30.7197945)
9921710398,30.7198291,104.1114261,3,,,,POINT (104.1114261 30.7198291)
9921710399,30.7196999,104.1124319,2,,,,POINT (104.1124319 30.7196999)
9921710400,30.7208805,104.1104176,1,,,,POINT (104.1104176 30.7208805)
9921710401,30.7208367,104.1107743,2,,,,POINT (104.1107743 30.7208367)
9921710402,30.7208626,104.1105635,4,crossing,,,POINT (104.1105635 30.7208626)
9921710403,30.7208044,104.110954,2,,,,POINT (104.110954 30.7208044)
9921710404,30.7206541,104.1109187,2,,,,POINT (104.1109187 30.7206541)
9921710405,30.7219643,104.0921872,3,,,,POINT (104.0921872 30.7219643)
9921710406,30.721602,104.091779,3,,,,POINT (104.091779 30.721602)
9921710407,30.7213603,104.0934197,3,,,,POINT (104.0934197 30.7213603)
9921710408,30.7262817,104.0737759,1,,,,POINT (104.0737759 30.7262817)
9921710409,30.7263474,104.0738778,2,,,,POINT (104.0738778 30.7263474)
9921710410,30.7263161,104.0738292,4,crossing,,,POINT (104.0738292 30.7263161)
9921710411,30.7263762,104.0739207,2,,,,POINT (104.0739207 30.7263762)
9921710412,30.7250693,104.0720204,2,,,,POINT (104.0720204 30.7250693)
9921710413,30.7252199,104.072935,1,,,,POINT (104.072935 30.7252199)
9921710414,30.7251423,104.0729933,2,,,,POINT (104.0729933 30.7251423)
9921710415,30.7251797,104.0729653,4,crossing,,,POINT (104.0729653 30.7251797)
9921710416,30.7246723,104.072636,2,,,,POINT (104.072636 30.7246723)
9921713717,30.7246769,104.0726212,2,,,,POINT (104.0726212 30.7246769)
9921713718,30.7249352,104.072652,2,,,,POINT (104.072652 30.7249352)
9921713719,30.7249848,104.0726748,2,,,,POINT (104.0726748 30.7249848)
9921713720,30.7278092,104.0514103,1,,,,POINT (104.0514103 30.7278092)
9921713721,30.7277631,104.0516233,2,,,,POINT (104.0516233 30.7277631)
9921713722,30.7277791,104.0515492,4,crossing,,,POINT (104.0515492 30.7277791)
9921713723,30.7277954,104.0519736,2,,,,POINT (104.0519736 30.7277954)
9921713724,30.7277493,104.0517214,2,,,,POINT (104.0517214 30.7277493)
9921713725,30.7235896,104.0390714,3,,,,POINT (104.0390714 30.7235896)
9921713726,30.7242166,104.0401085,3,,,,POINT (104.0401085 30.7242166)
9921713727,30.7232597,104.0382592,3,,,,POINT (104.0382592 30.7232597)
9921713728,30.7222615,104.0367034,3,,,,POINT (104.0367034 30.7222615)
9921713729,30.7220817,104.0374156,3,,,,POINT (104.0374156 30.7220817)
9921713730,30.7198514,104.0335751,3,,,,POINT (104.0335751 30.7198514)
9921713731,30.7201265,104.0333966,2,,,,POINT (104.0333966 30.7201265)
9921713848,30.7180229,104.0308113,3,,,,POINT (104.0308113 30.7180229)
9921713849,30.718012,104.0308731,2,,,,POINT (104.0308731 30.718012)
9921713850,30.7171163,104.0309788,2,,,,POINT (104.0309788 30.7171163)
9921713851,30.7170601,104.0311278,2,,,,POINT (104.0311278 30.7170601)
9921713852,30.7178739,104.0322517,2,,,,POINT (104.0322517 30.7178739)
9921713853,30.7170983,104.0314939,2,,,,POINT (104.0314939 30.7170983)
9921713854,30.7171429,104.0315627,3,,,,POINT (104.0315627 30.7171429)
9921713855,30.7184373,104.0316353,2,,,,POINT (104.0316353 30.7184373)
9921713856,30.7184673,104.0315924,2,,,,POINT (104.0315924 30.7184673)
9921713857,30.7184973,104.0315628,2,,,,POINT (104.0315628 30.7184973)
9921713858,30.718539,104.0314958,3,,,,POINT (104.0314958 30.718539)
9921713859,30.7185619,104.031367,2,,,,POINT (104.031367 30.7185619)
9921713860,30.7185872,104.0311927,2,,,,POINT (104.0311927 30.7185872)
9921713861,30.7186679,104.031013,2,,,,POINT (104.031013 30.7186679)
9921713862,30.7187878,104.030903,3,,,,POINT (104.030903 30.7187878)
9921713863,30.7185872,104.030608,3,,,,POINT (104.030608 30.7185872)
9921713864,30.718442,104.030726,2,,,,POINT (104.030726 30.718442)
9921713865,30.7182529,104.0307957,2,,,,POINT (104.0307957 30.7182529)
9921713866,30.7180776,104.0307877,2,,,,POINT (104.0307877 30.7180776)
9921713867,30.7176557,104.0319571,2,,,,POINT (104.0319571 30.7176557)
9921713868,30.7176949,104.0319759,2,,,,POINT (104.0319759 30.7176949)
9921713869,30.7177248,104.0320108,2,,,,POINT (104.0320108 30.7177248)
9921713870,30.7177317,104.0320564,2,,,,POINT (104.0320564 30.7177317)
9921713871,30.7177169,104.0320973,2,,,,POINT (104.0320973 30.7177169)
9921713872,30.717693,104.032114,2,,,,POINT (104.032114 30.717693)
9921713873,30.7176349,104.0321677,2,,,,POINT (104.0321677 30.7176349)
9921713874,30.7176741,104.0322079,2,,,,POINT (104.0322079 30.7176741)
9921713875,30.7170757,104.031811,2,,,,POINT (104.031811 30.7170757)
9921713876,30.7172025,104.031992,2,,,,POINT (104.031992 30.7172025)
9921713877,30.7172325,104.0321073,2,,,,POINT (104.0321073 30.7172325)
9921713880,30.7169198,104.031707,3,crossing,,,POINT (104.031707 30.7169198)
9921713881,30.7183682,104.0301989,2,,,,POINT (104.0301989 30.7183682)
9921713883,30.7183306,104.0300717,3,crossing,,,POINT (104.0300717 30.7183306)
9921713884,30.7184051,104.0302365,2,,,,POINT (104.0302365 30.7184051)
9921713885,30.7185204,104.0302781,2,,,,POINT (104.0302781 30.7185204)
9921713886,30.7186103,104.0305919,2,,,,POINT (104.0305919 30.7186103)
9921713887,30.7170005,104.0315515,3,,,,POINT (104.0315515 30.7170005)
9921713888,30.7171134,104.0318094,2,,,,POINT (104.0318094 30.7171134)
9921713889,30.717315,104.0320222,2,,,,POINT (104.0320222 30.717315)
9921713890,30.7173383,104.032138,2,,,,POINT (104.032138 30.7173383)
9921713891,30.7175158,104.0321381,4,,,,POINT (104.0321381 30.7175158)
9927471816,30.660793,104.0543214,2,,,,POINT (104.0543214 30.660793)
9927510817,30.6608967,104.05446,2,,,,POINT (104.05446 30.6608967)
9927510818,30.6608936,104.0545115,2,,,,POINT (104.0545115 30.6608936)
9927510819,30.6608762,104.054559,2,,,,POINT (104.054559 30.6608762)
9927510820,30.6608466,104.0545974,2,,,,POINT (104.0545974 30.6608466)
9927510821,30.6607748,104.0546313,2,,,,POINT (104.0546313 30.6607748)
9927510822,30.660741,104.0546301,2,,,,POINT (104.0546301 30.660741)
9927510823,30.6606268,104.0544844,2,,,,POINT (104.0544844 30.6606268)
9927510824,30.6606311,104.0544343,2,,,,POINT (104.0544343 30.6606311)
9927510825,30.6606487,104.0543883,2,,,,POINT (104.0543883 30.6606487)
9927510826,30.660678,104.0543511,2,,,,POINT (104.0543511 30.660678)
9927510827,30.6607158,104.0543266,2,,,,POINT (104.0543266 30.6607158)
9927510828,30.6590816,104.0553407,2,,,,POINT (104.0553407 30.6590816)
9927510829,30.6589546,104.0552625,2,,,,POINT (104.0552625 30.6589546)
9927510830,30.6589864,104.0552562,2,,,,POINT (104.0552562 30.6589864)
9927510831,30.6590183,104.0552623,2,,,,POINT (104.0552623 30.6590183)
9927510832,30.6590849,104.0553774,2,,,,POINT (104.0553774 30.6590849)
9927510833,30.6589694,104.0554831,2,,,,POINT (104.0554831 30.6589694)
9927510834,30.6588914,104.0553421,2,,,,POINT (104.0553421 30.6588914)
9927510835,30.6598617,104.0561295,3,,,,POINT (104.0561295 30.6598617)
9927510836,30.6598145,104.055914,3,,,,POINT (104.055914 30.6598145)
9927510837,30.6599873,104.0561093,3,,,,POINT (104.0561093 30.6599873)
9927510838,30.6600084,104.0560868,2,,,,POINT (104.0560868 30.6600084)
9927510839,30.6599785,104.0561187,2,,,,POINT (104.0561187 30.6599785)
9927510840,30.6598287,104.0558931,2,,,,POINT (104.0558931 30.6598287)
9927510841,30.6598627,104.0558676,2,,,,POINT (104.0558676 30.6598627)
9927510842,30.6599413,104.0561375,2,,,,POINT (104.0561375 30.6599413)
9927510843,30.6599009,104.0561412,2,,,,POINT (104.0561412 30.6599009)
9927510844,30.6598278,104.0561036,2,,,,POINT (104.0561036 30.6598278)
9927510845,30.6598031,104.0560663,2,,,,POINT (104.0560663 30.6598031)
9927510846,30.6597901,104.0560217,2,,,,POINT (104.0560217 30.6597901)
9927510847,30.6597903,104.0559745,2,,,,POINT (104.0559745 30.6597903)
9927510848,30.6598036,104.0559301,2,,,,POINT (104.0559301 30.6598036)
9927510849,30.6599019,104.0558563,2,,,,POINT (104.0558563 30.6599019)
9927510850,30.6599422,104.0558604,2,,,,POINT (104.0558604 30.6599422)
9927510851,30.6599792,104.0558794,2,,,,POINT (104.0558794 30.6599792)
9927510852,30.6600088,104.0559114,2,,,,POINT (104.0559114 30.6600088)
9927510853,30.6600279,104.0559528,2,,,,POINT (104.0559528 30.6600279)
9927510854,30.6600344,104.0559992,2,,,,POINT (104.0559992 30.6600344)
9927510855,30.6600277,104.0560456,2,,,,POINT (104.0560456 30.6600277)
9927510878,30.6597647,104.0535343,1,,,,POINT (104.0535343 30.6597647)
9927510883,30.6604317,104.0537825,3,,,,POINT (104.0537825 30.6604317)
9927510884,30.6602467,104.0541867,3,,,,POINT (104.0541867 30.6602467)
9927510886,30.6606262,104.0543126,2,,,,POINT (104.0543126 30.6606262)
9927510905,30.6607667,104.0539333,3,,,,POINT (104.0539333 30.6607667)
9927510906,30.6606567,104.0538109,1,,,,POINT (104.0538109 30.6606567)
9927510907,30.6608821,104.0539972,1,,,,POINT (104.0539972 30.6608821)
9927510931,30.6606003,104.0545368,2,,,,POINT (104.0545368 30.6606003)
9927510957,30.6594224,104.0537336,1,,,,POINT (104.0537336 30.6594224)
9927510958,30.659262,104.05323,2,,,,POINT (104.05323 30.659262)
9927510959,30.6593668,104.0533071,1,,,,POINT (104.0533071 30.6593668)
9949577370,30.7377577,104.1088524,3,,,,POINT (104.1088524 30.7377577)
9949577371,30.7383974,104.1062686,2,,,,POINT (104.1062686 30.7383974)
9949577372,30.7383488,104.1062296,2,,,,POINT (104.1062296 30.7383488)
9949577373,30.7379168,104.1060951,2,,,,POINT (104.1060951 30.7379168)
9949577374,30.7378772,104.106042,2,,,,POINT (104.106042 30.7378772)
9949577375,30.7379624,104.1057731,2,,,,POINT (104.1057731 30.7379624)
9949577376,30.7379715,104.1056987,2,,,,POINT (104.1056987 30.7379715)
9949577377,30.7379472,104.1056669,2,,,,POINT (104.1056669 30.7379472)
9949577378,30.7374664,104.1054287,2,,,,POINT (104.1054287 30.7374664)
9949577379,30.7372337,104.1052979,2,,,,POINT (104.1052979 30.7372337)
9949577380,30.7370747,104.1051841,2,,,,POINT (104.1051841 30.7370747)
9949577381,30.737052,104.1050804,2,,,,POINT (104.1050804 30.737052)
9949577382,30.7370939,104.1049585,2,,,,POINT (104.1049585 30.7370939)
9949577383,30.7370939,104.1048792,2,,,,POINT (104.1048792 30.7370939)
9949577384,30.7369978,104.1047755,2,,,,POINT (104.1047755 30.7369978)
9949577385,30.7364614,104.1043365,2,,,,POINT (104.1043365 30.7364614)
9949577386,30.7362797,104.1041515,2,,,,POINT (104.1041515 30.7362797)
9949577387,30.7361557,104.1040458,2,,,,POINT (104.1040458 30.7361557)
9949577388,30.7361242,104.1039665,2,,,,POINT (104.1039665 30.7361242)
9949577389,30.7361102,104.103747,2,,,,POINT (104.103747 30.7361102)
9949577390,30.7360823,104.1036575,2,,,,POINT (104.1036575 30.7360823)
9949577391,30.7360368,104.1036026,2,,,,POINT (104.1036026 30.7360368)
9949577392,30.7358378,104.103509,3,,,,POINT (104.103509 30.7358378)
9958669425,30.6976737,104.0518842,2,,,,POINT (104.0518842 30.6976737)
9958669426,30.697661,104.0522523,2,,,,POINT (104.0522523 30.697661)
9958669427,30.6979318,104.0525222,2,,,,POINT (104.0525222 30.6979318)
9958669428,30.6983629,104.0518519,2,,,,POINT (104.0518519 30.6983629)
10075279944,30.6642536,104.0543895,3,,,,POINT (104.0543895 30.6642536)
10075279945,30.6640473,104.0551983,3,,,,POINT (104.0551983 30.6640473)
10075279946,30.6642966,104.0552979,3,,,,POINT (104.0552979 30.6642966)
10075279947,30.6634569,104.0549623,3,,,,POINT (104.0549623 30.6634569)
10075279948,30.6642167,104.0538508,3,,,,POINT (104.0538508 30.6642167)
10075279949,30.6642697,104.0534364,2,,,,POINT (104.0534364 30.6642697)
10081149747,30.6468509,104.0449473,2,,,,POINT (104.0449473 30.6468509)
10084089286,30.6759904,104.0444438,2,,,,POINT (104.0444438 30.6759904)
10084089287,30.6763747,104.0444337,3,,,,POINT (104.0444337 30.6763747)
10091339834,30.677107,104.0693315,2,,,,POINT (104.0693315 30.677107)
10091339835,30.6768984,104.0696135,2,,,,POINT (104.0696135 30.6768984)
10091339836,30.6773013,104.0695952,3,,,,POINT (104.0695952 30.6773013)
10091339837,30.6770652,104.069388,3,,,,POINT (104.069388 30.6770652)
10091339838,30.6771455,104.0694585,2,,,,POINT (104.0694585 30.6771455)
10091341329,30.6766863,104.0700433,3,,,,POINT (104.0700433 30.6766863)
10091341330,30.6768931,104.0701694,3,,,,POINT (104.0701694 30.6768931)
10091341331,30.6767335,104.0700723,2,,,,POINT (104.0700723 30.6767335)
10094470440,30.6624946,104.0409736,2,,,,POINT (104.0409736 30.6624946)
10094470441,30.662582,104.0409607,3,,,,POINT (104.0409607 30.662582)
10094470442,30.6626905,104.0410039,2,,,,POINT (104.0410039 30.6626905)
10094470443,30.662816,104.041088,2,,,,POINT (104.041088 30.662816)
10094470444,30.6629194,104.0412258,2,,,,POINT (104.0412258 30.6629194)
10094470445,30.6629636,104.0412479,2,,,,POINT (104.0412479 30.6629636)
10094470446,30.663051,104.0412514,2,,,,POINT (104.0412514 30.663051)
10094470447,30.6632318,104.0412841,2,,,,POINT (104.0412841 30.6632318)
10094470448,30.6633151,104.0413227,3,,,,POINT (104.0413227 30.6633151)
10094470449,30.6633935,104.0414184,2,,,,POINT (104.0414184 30.6633935)
10094470450,30.6625484,104.0421263,2,,,,POINT (104.0421263 30.6625484)
10094470451,30.6628242,104.0423081,2,,,,POINT (104.0423081 30.6628242)
10094470468,30.6624901,104.039891,3,,,,POINT (104.039891 30.6624901)
10094470469,30.6620667,104.0404921,3,,,,POINT (104.0404921 30.6620667)
10094470470,30.6629498,104.0402407,3,,,,POINT (104.0402407 30.6629498)
10094470471,30.662604,104.0407953,2,,,,POINT (104.0407953 30.662604)
10094470472,30.6627666,104.0405346,3,,,,POINT (104.0405346 30.6627666)
10094470473,30.6623195,104.0401332,3,,,,POINT (104.0401332 30.6623195)
10094470474,30.6626381,104.0407406,3,,,,POINT (104.0407406 30.6626381)
10094470475,30.6621809,104.04033,3,,,,POINT (104.04033 30.6621809)
10094470476,30.6627208,104.0400664,3,,,,POINT (104.0400664 30.6627208)
10094470477,30.6623975,104.0405538,2,,,,POINT (104.0405538 30.6623975)
10094470478,30.6623871,104.0406946,2,,,,POINT (104.0406946 30.6623871)
10094470479,30.6625432,104.0403341,4,,,,POINT (104.0403341 30.6625432)
10094470480,30.6624096,104.0405354,4,,,,POINT (104.0405354 30.6624096)
10094470481,30.662139,104.0409159,2,,,,POINT (104.0409159 30.662139)
10094470482,30.662161,104.0410983,2,,,,POINT (104.0410983 30.662161)
10094470483,30.6622025,104.0412941,2,,,,POINT (104.0412941 30.6622025)
10094470484,30.662274,104.041392,2,,,,POINT (104.041392 30.662274)
10094470485,30.6623675,104.0414188,2,,,,POINT (104.0414188 30.6623675)
10094470486,30.6624367,104.0414256,4,,,,POINT (104.0414256 30.6624367)
10094470487,30.6623605,104.0410808,2,,,,POINT (104.0410808 30.6623605)
10094470488,30.6622498,104.0411184,2,,,,POINT (104.0411184 30.6622498)
10094470489,30.6621638,104.0411115,3,,,,POINT (104.0411115 30.6621638)
10094470490,30.6633211,104.0415326,2,,,,POINT (104.0415326 30.6633211)
10094470491,30.6631192,104.0415138,2,,,,POINT (104.0415138 30.6631192)
10094470492,30.6628631,104.0414964,2,,,,POINT (104.0414964 30.6628631)
10094470493,30.6626013,104.0414521,2,,,,POINT (104.0414521 30.6626013)
10094470494,30.6628,104.0410773,3,,,,POINT (104.0410773 30.6628)
10094470495,30.6627925,104.0411242,2,,,,POINT (104.0411242 30.6627925)
10094470496,30.6627978,104.0411669,2,,,,POINT (104.0411669 30.6627978)
10094470497,30.662838,104.0412076,2,,,,POINT (104.0412076 30.662838)
10094470498,30.6628712,104.0412492,2,,,,POINT (104.0412492 30.6628712)
10094470499,30.6628852,104.0412655,2,,,,POINT (104.0412655 30.6628852)
10094470500,30.6629289,104.0412807,2,,,,POINT (104.0412807 30.6629289)
10094470501,30.6629577,104.0412909,2,,,,POINT (104.0412909 30.6629577)
10094470502,30.6629875,104.041294,2,,,,POINT (104.041294 30.6629875)
10094470503,30.663005,104.0413153,2,,,,POINT (104.0413153 30.663005)
10094470504,30.6629945,104.0413316,2,,,,POINT (104.0413316 30.6629945)
10094470505,30.6629717,104.0413326,2,,,,POINT (104.0413326 30.6629717)
10094470506,30.6629158,104.0413285,2,,,,POINT (104.0413285 30.6629158)
10094470507,30.6628764,104.0413062,2,,,,POINT (104.0413062 30.6628764)
10094470508,30.66281,104.0412625,2,,,,POINT (104.0412625 30.66281)
10094470509,30.6627313,104.0412238,2,,,,POINT (104.0412238 30.6627313)
10094470510,30.6627007,104.0412238,2,,,,POINT (104.0412238 30.6627007)
10094470511,30.6626614,104.0412238,2,,,,POINT (104.0412238 30.6626614)
10094470512,30.6626282,104.0412452,2,,,,POINT (104.0412452 30.6626282)
10094470513,30.6626133,104.0412879,2,,,,POINT (104.0412879 30.6626133)
10094470514,30.6626351,104.0413448,2,,,,POINT (104.0413448 30.6626351)
10094470515,30.6626518,104.0413722,2,,,,POINT (104.0413722 30.6626518)
10094470516,30.6626719,104.0413915,2,,,,POINT (104.0413915 30.6626719)
10094480317,30.6626955,104.0414088,2,,,,POINT (104.0414088 30.6626955)
10094480318,30.6627191,104.0414241,2,,,,POINT (104.0414241 30.6627191)
10094480319,30.6627584,104.0414363,2,,,,POINT (104.0414363 30.6627584)
10094480320,30.6628082,104.0414434,2,,,,POINT (104.0414434 30.6628082)
10094480321,30.6628319,104.0414474,2,,,,POINT (104.0414474 30.6628319)
10094480322,30.6628633,104.0414596,2,,,,POINT (104.0414596 30.6628633)
10094480323,30.6628965,104.0414586,2,,,,POINT (104.0414586 30.6628965)
10094480324,30.6629411,104.0414576,2,,,,POINT (104.0414576 30.6629411)
10094480325,30.6629665,104.0414444,2,,,,POINT (104.0414444 30.6629665)
10094480326,30.6630085,104.0414424,2,,,,POINT (104.0414424 30.6630085)
10094480327,30.6630609,104.0414413,2,,,,POINT (104.0414413 30.6630609)
10094480328,30.6631204,104.0414474,2,,,,POINT (104.0414474 30.6631204)
10094480329,30.6631772,104.0414474,2,,,,POINT (104.0414474 30.6631772)
10094480330,30.6632403,104.0414536,2,,,,POINT (104.0414536 30.6632403)
10094480335,30.6627941,104.0411144,2,,,,POINT (104.0411144 30.6627941)
10094480355,30.6633558,104.0425861,2,,,,POINT (104.0425861 30.6633558)
10094480379,30.6635479,104.0415714,2,,,,POINT (104.0415714 30.6635479)
10094480380,30.6636259,104.0416718,2,,,,POINT (104.0416718 30.6636259)
10094480381,30.6636997,104.0417668,2,,,,POINT (104.0417668 30.6636997)
10094480413,30.6631765,104.0415192,3,,,,POINT (104.0415192 30.6631765)
10094480414,30.6630669,104.0418826,1,,,,POINT (104.0418826 30.6630669)
10094480417,30.6636321,104.0416799,3,,,,POINT (104.0416799 30.6636321)
10094480418,30.6637044,104.0416556,2,,,,POINT (104.0416556 30.6637044)
10094480419,30.6637498,104.041545,2,,,,POINT (104.041545 30.6637498)
10094480420,30.6637733,104.0414649,2,,,,POINT (104.0414649 30.6637733)
10094480421,30.6638152,104.0414365,2,,,,POINT (104.0414365 30.6638152)
10094480422,30.6638772,104.0414182,2,,,,POINT (104.0414182 30.6638772)
10094480423,30.6638868,104.0413837,2,,,,POINT (104.0413837 30.6638868)
10094480424,30.663865,104.0413452,2,,,,POINT (104.0413452 30.663865)
10094480425,30.663447,104.0410246,2,,,,POINT (104.0410246 30.663447)
10094480426,30.6633946,104.0410307,2,,,,POINT (104.0410307 30.6633946)
10094480427,30.6633484,104.0410926,2,,,,POINT (104.0410926 30.6633484)
10094480428,30.6633484,104.0412843,2,,,,POINT (104.0412843 30.6633484)
10094480429,30.6635068,104.0416425,2,,,,POINT (104.0416425 30.6635068)
10094480430,30.6635356,104.0418464,2,,,,POINT (104.0418464 30.6635356)
10094480431,30.6635295,104.0420402,2,,,,POINT (104.0420402 30.6635295)
10094480432,30.6634632,104.0422816,2,,,,POINT (104.0422816 30.6634632)
10094480433,30.6633716,104.0424855,2,,,,POINT (104.0424855 30.6633716)
10094480450,30.6628294,104.0393532,2,,,,POINT (104.0393532 30.6628294)
10094480451,30.6632497,104.0397012,2,,,,POINT (104.0397012 30.6632497)
10094480467,30.6615069,104.0387806,3,,,,POINT (104.0387806 30.6615069)
10185087304,30.6664275,104.0733241,2,,,,POINT (104.0733241 30.6664275)
10185087306,30.6654173,104.073002,2,,,,POINT (104.073002 30.6654173)
10203456371,30.6511156,104.1367205,4,,,,POINT (104.1367205 30.6511156)
10203984453,30.677105,104.0442717,2,,,,POINT (104.0442717 30.677105)
10203984454,30.6770498,104.0441486,2,,,,POINT (104.0441486 30.6770498)
10203984455,30.6769642,104.0440518,2,,,,POINT (104.0440518 30.6769642)
10203984456,30.6768567,104.0439913,2,,,,POINT (104.0439913 30.6768567)
10203984457,30.6767383,104.0439732,2,,,,POINT (104.0439732 30.6767383)
10203984458,30.676621,104.0439992,2,,,,POINT (104.0439992 30.676621)
10203984459,30.6765167,104.0440668,2,,,,POINT (104.0440668 30.6765167)
10203984460,30.6764036,104.0445786,2,,,,POINT (104.0445786 30.6764036)
10203984461,30.6764728,104.0447037,2,,,,POINT (104.0447037 30.6764728)
10203984462,30.6765741,104.0447946,2,,,,POINT (104.0447946 30.6765741)
10203984463,30.6766957,104.0448405,2,,,,POINT (104.0448405 30.6766957)
10203984464,30.6768236,104.0448363,2,,,,POINT (104.0448363 30.6768236)
10203984465,30.6769428,104.0447823,2,,,,POINT (104.0447823 30.6769428)
10203984466,30.6771241,104.0444087,2,,,,POINT (104.0444087 30.6771241)
10203984467,30.6770394,104.0446849,2,,,,POINT (104.0446849 30.6770394)
10203984468,30.6771023,104.0445553,2,,,,POINT (104.0445553 30.6771023)
10203984469,30.676436,104.044169,2,,,,POINT (104.044169 30.676436)
10203984470,30.676387,104.0442956,2,,,,POINT (104.0442956 30.676387)
10203984476,30.6780233,104.04391,2,,,,POINT (104.04391 30.6780233)
10203990125,30.6760639,104.0444408,2,,,,POINT (104.0444408 30.6760639)
10221285166,30.694835,104.0660858,3,,,,POINT (104.0660858 30.694835)
10221285169,30.6905761,104.0660655,3,,,,POINT (104.0660655 30.6905761)
10221285191,30.6968172,104.0786527,3,,,,POINT (104.0786527 30.6968172)
10221285192,30.6947117,104.0785564,2,,,,POINT (104.0785564 30.6947117)
10221285193,30.6937923,104.0784963,2,,,,POINT (104.0784963 30.6937923)
10221285194,30.6930964,104.0784301,2,,,,POINT (104.0784301 30.6930964)
10221285195,30.6926737,104.0783618,2,,,,POINT (104.0783618 30.6926737)
10221285196,30.6922819,104.078226,3,,,,POINT (104.078226 30.6922819)
10221285197,30.6928365,104.0783994,2,,,,POINT (104.0783994 30.6928365)
10221285198,30.6921938,104.0784515,4,,,,POINT (104.0784515 30.6921938)
10221285199,30.6925231,104.0785898,2,,,,POINT (104.0785898 30.6925231)
10221285200,30.6927506,104.0786639,2,,,,POINT (104.0786639 30.6927506)
10221285201,30.6897098,104.077751,2,,,,POINT (104.077751 30.6897098)
10221285202,30.6894618,104.0777108,2,,,,POINT (104.0777108 30.6894618)
10221285203,30.6917375,104.0782344,2,,,,POINT (104.0782344 30.6917375)
10221285204,30.6913138,104.0780383,2,,,,POINT (104.0780383 30.6913138)
10221285205,30.6911009,104.0779425,3,,,,POINT (104.0779425 30.6911009)
10221285206,30.6909403,104.0778935,2,,,,POINT (104.0778935 30.6909403)
10221285207,30.6907797,104.0778631,2,,,,POINT (104.0778631 30.6907797)
10221285208,30.6901713,104.0778398,2,,,,POINT (104.0778398 30.6901713)
10221285209,30.6896954,104.0778071,2,,,,POINT (104.0778071 30.6896954)
10221285210,30.6895568,104.0777837,2,,,,POINT (104.0777837 30.6895568)
10221285211,30.689356,104.077737,2,,,,POINT (104.077737 30.689356)
10221285212,30.6889123,104.0775666,2,,,,POINT (104.0775666 30.6889123)
10221285213,30.6876834,104.0770762,2,,,,POINT (104.0770762 30.6876834)
10221285214,30.6867055,104.076698,2,,,,POINT (104.076698 30.6867055)
10221285215,30.6929865,104.0787131,2,,,,POINT (104.0787131 30.6929865)
10221285216,30.6932797,104.0787271,2,,,,POINT (104.0787271 30.6932797)
10221291917,30.6944723,104.0788089,2,,,,POINT (104.0788089 30.6944723)
10221291918,30.6957794,104.0788882,2,,,,POINT (104.0788882 30.6957794)
10221291919,30.6968093,104.078921,3,,,,POINT (104.078921 30.6968093)
10221291920,30.6908673,104.0812791,2,,,,POINT (104.0812791 30.6908673)
10221291921,30.6918607,104.0785567,2,,,,POINT (104.0785567 30.6918607)
10221291922,30.6921118,104.078569,2,,,,POINT (104.078569 30.6921118)
10221291923,30.6919173,104.078587,2,,,,POINT (104.078587 30.6919173)
10233305838,30.672524,104.1203456,1,,,,POINT (104.1203456 30.672524)
10233305839,30.6704601,104.1225061,2,,,,POINT (104.1225061 30.6704601)
10262943010,30.7135168,104.0592279,3,,,,POINT (104.0592279 30.7135168)
10262943011,30.7143248,104.0586308,2,,,,POINT (104.0586308 30.7143248)
10262943012,30.7148234,104.0582894,2,,,,POINT (104.0582894 30.7148234)
10262943013,30.7153455,104.0579832,2,,,,POINT (104.0579832 30.7153455)
10262943014,30.7157843,104.0577918,2,,,,POINT (104.0577918 30.7157843)
10262943015,30.7161221,104.0576655,2,,,,POINT (104.0576655 30.7161221)
10262943016,30.7164852,104.0575481,2,,,,POINT (104.0575481 30.7164852)
10262943017,30.7170884,104.0573242,3,,,,POINT (104.0573242 30.7170884)
10262943018,30.7239514,104.047873,2,,,,POINT (104.047873 30.7239514)
10262943019,30.7218757,104.0534743,2,,,,POINT (104.0534743 30.7218757)
10264161936,30.7080086,104.0634393,2,,,,POINT (104.0634393 30.7080086)
10264161937,30.7078173,104.063524,2,,,,POINT (104.063524 30.7078173)
10264161938,30.7077165,104.0635497,3,,,,POINT (104.0635497 30.7077165)
